geneSymbol,rank,tumour_acronym,N,any_alter_freq,mut_freq,any_cna_freq,amp_freq,deep_del_freq
BRCA1,1,OV,511,0.8493150684931506,0.03522504892367906,0.8395303326810176,0.0,0.011741682974559686
BRCA1,2,KICH,65,0.7538461538461538,0.0,0.7538461538461538,0.0,0.0
BRCA1,3,UCS,56,0.75,0.0,0.75,0.0,0.0
BRCA1,4,KIRP,276,0.6666666666666666,0.010869565217391304,0.6630434782608695,0.0,0.0
BRCA1,5,LUSC,484,0.5723140495867769,0.04132231404958678,0.5557851239669421,0.002066115702479339,0.004132231404958678
BRCA2,1,TGCT,149,0.7651006711409396,0.0,0.7651006711409396,0.0,0.0
BRCA2,2,LUSC,484,0.7644628099173554,0.05991735537190083,0.75,0.002066115702479339,0.004132231404958678
BRCA2,3,OV,511,0.7397260273972602,0.029354207436399216,0.7318982387475538,0.009784735812133072,0.007827788649706457
BRCA2,4,UCS,56,0.7321428571428571,0.05357142857142857,0.7142857142857143,0.0,0.0
BRCA2,5,COADREAD,532,0.6992481203007519,0.07142857142857142,0.6484962406015038,0.022556390977443608,0.0018796992481203006
PALB2,1,UCS,56,0.75,0.0,0.75,0.0,0.0
PALB2,2,OV,511,0.6203522504892368,0.009784735812133072,0.6144814090019569,0.003913894324853229,0.0019569471624266144
PALB2,3,ACC,89,0.6067415730337079,0.0,0.6067415730337079,0.0,0.0
PALB2,4,BRCA,1052,0.596958174904943,0.006653992395437262,0.594106463878327,0.034220532319391636,0.0
PALB2,5,KIRP,276,0.5398550724637681,0.018115942028985508,0.5362318840579711,0.0,0.0
RAD51,1,UCS,56,0.7857142857142857,0.0,0.7857142857142857,0.0,0.017857142857142856
RAD51,2,OV,511,0.6908023483365949,0.0,0.6908023483365949,0.0,0.0273972602739726
RAD51,3,LUAD,511,0.6007827788649707,0.0019569471624266144,0.6007827788649707,0.0,0.021526418786692758
RAD51,4,TGCT,149,0.5704697986577181,0.0,0.5704697986577181,0.0,0.0
RAD51,5,LUSC,484,0.5619834710743802,0.004132231404958678,0.5578512396694215,0.0,0.0
RAD51C,1,KICH,65,0.7538461538461538,0.0,0.7538461538461538,0.0,0.0
RAD51C,2,OV,511,0.7084148727984344,0.0,0.7084148727984344,0.007827788649706457,0.0019569471624266144
RAD51C,3,UCS,56,0.6964285714285714,0.0,0.6964285714285714,0.0,0.0
RAD51C,4,KIRP,276,0.6956521739130435,0.0,0.6956521739130435,0.0036231884057971015,0.0
RAD51C,5,LUSC,484,0.5599173553719008,0.010330578512396695,0.5557851239669421,0.004132231404958678,0.002066115702479339
ATM,1,TGCT,149,0.8120805369127517,0.006711409395973154,0.8120805369127517,0.0,0.013422818791946308
ATM,2,UCS,56,0.6785714285714286,0.03571428571428571,0.6428571428571429,0.017857142857142856,0.017857142857142856
ATM,3,SKCM,363,0.6556473829201102,0.09641873278236915,0.6143250688705234,0.0,0.030303030303030304
ATM,4,OV,511,0.6086105675146771,0.019569471624266144,0.6007827788649707,0.01761252446183953,0.007827788649706457
ATM,5,HNSC,509,0.5992141453831041,0.03339882121807466,0.5776031434184676,0.0019646365422396855,0.009823182711198428
ATR,1,LUSC,484,0.859504132231405,0.045454545454545456,0.8533057851239669,0.10743801652892562,0.004132231404958678
ATR,2,CESC,287,0.7282229965156795,0.03484320557491289,0.7177700348432056,0.06968641114982578,0.0
ATR,3,OV,511,0.7181996086105675,0.015655577299412915,0.7142857142857143,0.05870841487279843,0.0
ATR,4,HNSC,509,0.6699410609037328,0.043222003929273084,0.6581532416502947,0.06286836935166994,0.0
ATR,5,UCS,56,0.6607142857142857,0.017857142857142856,0.6428571428571429,0.017857142857142856,0.0
CHEK1,1,TGCT,149,0.8187919463087249,0.0,0.8187919463087249,0.0,0.087248322147651
CHEK1,2,UCS,56,0.625,0.0,0.625,0.017857142857142856,0.017857142857142856
CHEK1,3,OV,511,0.6183953033268101,0.0019569471624266144,0.6183953033268101,0.0136986301369863,0.003913894324853229
CHEK1,4,SKCM,363,0.6143250688705234,0.011019283746556474,0.6060606060606061,0.0,0.03305785123966942
CHEK1,5,CESC,287,0.5923344947735192,0.006968641114982578,0.5853658536585366,0.0,0.0313588850174216
CHEK2,1,OV,511,0.821917808219178,0.007827788649706457,0.821917808219178,0.0136986301369863,0.007827788649706457
CHEK2,2,UCS,56,0.8214285714285714,0.03571428571428571,0.7857142857142857,0.03571428571428571,0.0
CHEK2,3,MESO,86,0.8023255813953488,0.0,0.8023255813953488,0.0,0.011627906976744186
CHEK2,4,LUSC,484,0.6818181818181818,0.014462809917355372,0.6735537190082644,0.01652892561983471,0.0
CHEK2,5,ESCA,182,0.5989010989010989,0.005494505494505495,0.5989010989010989,0.005494505494505495,0.005494505494505495
MLH1,1,KIRC,400,0.8925,0.0025,0.8925,0.0,0.02
MLH1,2,LUSC,484,0.8636363636363636,0.01859504132231405,0.8636363636363636,0.002066115702479339,0.004132231404958678
MLH1,3,CHOL,36,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0
MLH1,4,HNSC,509,0.7347740667976425,0.009823182711198428,0.7269155206286837,0.0,0.003929273084479371
MLH1,5,UCS,56,0.7321428571428571,0.0,0.7321428571428571,0.0,0.0
MSH2,1,KICH,65,0.7230769230769231,0.0,0.7230769230769231,0.0,0.0
MSH2,2,LUSC,484,0.5537190082644629,0.008264462809917356,0.5475206611570248,0.026859504132231406,0.0
MSH2,3,OV,511,0.538160469667319,0.007827788649706457,0.5362035225048923,0.025440313111545987,0.0
MSH2,4,UCS,56,0.5,0.0,0.5,0.05357142857142857,0.0
MSH2,5,SARC,253,0.45849802371541504,0.0,0.45849802371541504,0.003952569169960474,0.003952569169960474
MSH6,1,KICH,65,0.7230769230769231,0.0,0.7230769230769231,0.0,0.0
MSH6,2,LUSC,484,0.5475206611570248,0.014462809917355372,0.5454545454545454,0.022727272727272728,0.0
MSH6,3,OV,511,0.5362035225048923,0.005870841487279843,0.5322896281800391,0.023483365949119372,0.0
MSH6,4,UCS,56,0.48214285714285715,0.03571428571428571,0.4642857142857143,0.0,0.0
MSH6,5,ESCA,182,0.4725274725274725,0.03296703296703297,0.44505494505494503,0.0,0.0
PMS2,1,TGCT,149,0.8523489932885906,0.0,0.8523489932885906,0.020134228187919462,0.0
PMS2,2,GBM,380,0.8210526315789474,0.0,0.8210526315789474,0.002631578947368421,0.0
PMS2,3,ESCA,182,0.7527472527472527,0.02197802197802198,0.7527472527472527,0.038461538461538464,0.0
PMS2,4,OV,511,0.6947162426614482,0.0019569471624266144,0.6947162426614482,0.007827788649706457,0.011741682974559686
PMS2,5,ACC,89,0.6741573033707865,0.02247191011235955,0.651685393258427,0.0449438202247191,0.0
ERCC1,1,UCS,56,0.7857142857142857,0.0,0.7857142857142857,0.10714285714285714,0.0
ERCC1,2,OV,511,0.6888454011741683,0.0,0.6888454011741683,0.0136986301369863,0.005870841487279843
ERCC1,3,ACC,89,0.6853932584269663,0.02247191011235955,0.6853932584269663,0.011235955056179775,0.0
ERCC1,4,LUSC,484,0.6012396694214877,0.004132231404958678,0.5971074380165289,0.01652892561983471,0.0
ERCC1,5,TGCT,149,0.5771812080536913,0.013422818791946308,0.5704697986577181,0.0,0.0
ERCC2,1,UCS,56,0.7857142857142857,0.0,0.7857142857142857,0.10714285714285714,0.0
ERCC2,2,OV,511,0.6868884540117417,0.0,0.6868884540117417,0.0136986301369863,0.005870841487279843
ERCC2,3,ACC,89,0.6853932584269663,0.0,0.6853932584269663,0.011235955056179775,0.0
ERCC2,4,LUSC,484,0.6033057851239669,0.01652892561983471,0.5971074380165289,0.01652892561983471,0.0
ERCC2,5,TGCT,149,0.5704697986577181,0.0,0.5704697986577181,0.0,0.0
XPA,1,UCS,56,0.7678571428571429,0.0,0.7678571428571429,0.0,0.0
XPA,2,LUSC,484,0.6694214876033058,0.004132231404958678,0.6673553719008265,0.004132231404958678,0.002066115702479339
XPA,3,OV,511,0.6438356164383562,0.0,0.6438356164383562,0.0,0.0019569471624266144
XPA,4,BLCA,407,0.5823095823095823,0.007371007371007371,0.5823095823095823,0.002457002457002457,0.012285012285012284
XPA,5,ESCA,182,0.5714285714285714,0.0,0.5714285714285714,0.005494505494505495,0.005494505494505495
PARP1,1,KICH,65,0.7846153846153846,0.0,0.7846153846153846,0.0,0.0
PARP1,2,BRCA,1052,0.7652091254752852,0.010456273764258554,0.7633079847908745,0.08745247148288973,0.0
PARP1,3,UCS,56,0.75,0.0,0.75,0.05357142857142857,0.0
PARP1,4,LIHC,361,0.739612188365651,0.00554016620498615,0.7368421052631579,0.055401662049861494,0.0
PARP1,5,LUAD,511,0.7201565557729941,0.007827788649706457,0.7201565557729941,0.03131115459882583,0.0
FANCA,1,OV,511,0.8590998043052838,0.007827788649706457,0.8571428571428571,0.009784735812133072,0.0273972602739726
FANCA,2,UCS,56,0.7678571428571429,0.0,0.7678571428571429,0.0,0.017857142857142856
FANCA,3,BRCA,1052,0.7395437262357415,0.009505703422053232,0.7376425855513308,0.0038022813688212928,0.027566539923954372
FANCA,4,ACC,89,0.6404494382022472,0.0,0.6404494382022472,0.02247191011235955,0.0
FANCA,5,SARC,253,0.616600790513834,0.003952569169960474,0.616600790513834,0.015810276679841896,0.011857707509881422
PRKDC,1,TGCT,149,0.8187919463087249,0.006711409395973154,0.8187919463087249,0.006711409395973154,0.006711409395973154
PRKDC,2,UCS,56,0.75,0.017857142857142856,0.75,0.14285714285714285,0.017857142857142856
PRKDC,3,LUSC,484,0.6859504132231405,0.06818181818181818,0.6632231404958677,0.01859504132231405,0.0
PRKDC,4,STAD,434,0.6612903225806451,0.0967741935483871,0.6290322580645161,0.016129032258064516,0.0069124423963133645
PRKDC,5,HNSC,509,0.6581532416502947,0.04911591355599214,0.6424361493123772,0.04911591355599214,0.0
TP53BP1,1,UCS,56,0.8035714285714286,0.0,0.8035714285714286,0.017857142857142856,0.0
TP53BP1,2,OV,511,0.6868884540117417,0.007827788649706457,0.684931506849315,0.0019569471624266144,0.021526418786692758
TP53BP1,3,LUAD,511,0.5929549902152642,0.021526418786692758,0.589041095890411,0.0,0.021526418786692758
TP53BP1,4,TGCT,149,0.5838926174496645,0.006711409395973154,0.5771812080536913,0.0,0.0
TP53BP1,5,LUSC,484,0.5619834710743802,0.02066115702479339,0.5578512396694215,0.002066115702479339,0.004132231404958678
